accounts_opened_last_24_months,bankruptcies_last_18_months,collections_excluding_medical,credit_history,credit_inquiries_last_6_months,judgements_last_18_months,months_since_most_recent_inquiry,ninety_plus_delinquencies_last_18_months,number_of_accounts_currently_30dpd,open_credit_accounts,pre_loan_debt_to_income,public_records,revolver_utilization,tax_liens_last_18_months,thirty_plus_delinquencies_last_3_months,thirty_plus_delinquencies_last_24_months,total_current_balance,total_high_credit_limit,annual_income,historical_result
9,0,0,145,4,0,1,0,0,9,0.164372,0,1.05727,0,0,0,13137,13245,43000,Mid FICO
3,1,1,359,2,0,0,0,0,2,0.183709,4,0,0,0,0,44488,47954,55000,Low FICO
7,0,0,17,1,0,3,0,0,7,0.223091,0,0.832059,0,0,0,10741,11760,22000,Mid FICO
2,0,4,119,2,0,1,2,0,3,0.74835,0,0,0,2,5,19744,18709,40000,Low FICO
0,0,3,245,0,0,NULL,0,0,0,9.81378,1,0,0,0,0,22081,0,27000,Low FICO
2,0,0,45,1,0,4,0,0,2,0.0411429,0,0.0366667,0,0,0,514,1300,42000,High FICO
6,0,0,48,2,0,0,0,0,3,0.0456,0,0,0,0,0,11186,11908,30000,High FICO
9,0,1,49,3,0,1,6,1,6,0.33275,0,0.978015,0,21,24,16705,9853,48000,Low FICO
6,0,2,153,4,0,2,5,3,13,0.223954,0,0.914521,0,5,13,30222,35485,35000,Low FICO
1,0,0,122,0,0,9,0,0,8,0.343333,0,0.752336,0,0,0,28151,25230,27000,High FICO
4,0,0,356,3,0,0,0,0,7,0.135077,1,0.0597872,0,0,0,37689,97311,62500,High FICO
2,0,1,39,6,0,2,0,0,1,1.1016,0,0,0,0,0,1712,469,15000,Low FICO
14,0,0,344,2,0,1,0,0,14,0.205217,0,0.772406,0,0,0,23805,30688,52500,High FICO
6,0,1,136,0,0,11,9,0,13,0.159852,0,0.777216,0,3,12,31222,30906,75000,Mid FICO
1,0,0,12,0,0,NULL,0,0,1,NULL,0,0,0,0,0,6488,6511,0,High FICO
8,0,0,40,7,0,0,1,1,6,0.24893,0,0.568125,0,1,1,29847,30772,43000,Mid FICO
6,0,0,365,1,0,0,0,1,11,0.27775,0,0.801999,0,1,1,25590,45275,48000,Mid FICO
6,0,0,38,0,0,7,0,0,4,0.0408,0,0.591667,0,0,0,3713,4946,40000,High FICO
6,0,0,120,0,0,9,0,0,6,0.1432,0,0.968518,0,0,0,29721,35169,60000,Mid FICO
2,0,6,132,0,0,8,9,0,10,0.753333,1,0,0,3,12,61931,78787,18000,Low FICO
5,0,0,208,2,0,0,0,0,14,0.4466,0,0.533436,0,0,0,114185,167653,60000,High FICO
2,0,2,110,0,0,19,4,0,7,0.169714,0,0.1145,0,0,4,12962,18312,21000,Mid FICO
0,0,0,63,0,0,NULL,5,0,2,0.1125,0,0.846,0,0,8,4277,4354,8000,Low FICO
0,0,1,187,0,0,NULL,0,0,5,1.09035,0,0.17541,0,0,2,202979,236913,4000,High FICO
3,0,0,73,0,0,13,6,0,5,1.61212,0,0,0,0,4,13676,12138,12720,Low FICO
1,0,3,54,0,0,20,10,0,1,2.68418,0,0,0,0,0,9410,1500,22000,Low FICO
1,0,4,163,5,0,1,9,0,11,1.9664,2,0,0,2,13,61762,47915,30000,Mid FICO
3,0,6,169,7,0,0,4,0,1,3.35437,1,0,0,0,0,24747,6762,19200,Low FICO
1,0,10,100,3,0,1,0,0,1,0.1683,0,0,0,1,2,21831,21535,40000,Low FICO
1,0,1,111,0,0,9,0,2,8,0.116282,0,0.902304,0,10,13,277514,293737,71000,Low FICO
8,0,0,138,0,0,9,19,0,4,0.635467,0,1.23515,0,14,29,20342,20571,45000,Low FICO
1,0,3,129,2,0,0,34,0,1,18.0955,0,0.712,0,0,51,33328,250,22000,Low FICO
2,0,0,36,2,0,3,0,0,2,NULL,0,0.337333,0,0,0,253,750,0,High FICO
2,0,1,124,0,0,21,3,0,2,0.0158824,0,1.09333,0,0,6,7798,7728,20400,Mid FICO
4,0,0,37,5,0,0,0,3,5,0.190824,0,1.29667,0,5,5,43015,49171,51000,Mid FICO
2,0,5,113,4,1,1,0,0,8,0.908,3,0,0,0,2,99305,96518,30000,Mid FICO
4,0,0,100,5,0,0,1,1,17,0.265032,0,0.389185,0,4,9,200418,229105,93000,Mid FICO
0,0,2,119,0,0,8,66,0,11,2.94865,0,0,0,0,66,44554,37000,21500,Mid FICO
0,0,0,110,1,0,2,0,0,0,0.393067,0,0,0,0,0,1474,0,45000,Low FICO
1,0,0,51,0,0,NULL,0,0,6,0.173581,0,0.193736,0,0,0,14858,46494,43000,High FICO
4,0,2,40,2,0,1,0,0,4,0.067623,0,0.52,0,0,0,1303,2476,30500,Mid FICO
9,0,0,58,4,0,0,0,0,7,0.15,0,0.799569,0,0,0,14252,19879,40000,Mid FICO
1,0,8,340,0,0,8,2,0,2,0.6832,2,0,0,2,8,31795,23800,120000,Low FICO
3,0,0,298,1,0,0,0,0,4,0.100751,0,0.269806,0,0,0,40156,54682,69200,High FICO
12,0,1,239,15,0,0,0,0,11,0.0646154,0,0.131771,0,0,0,10126,33795,65000,Mid FICO
4,0,1,203,2,0,0,0,1,4,0.321857,0,0,0,2,4,52276,52758,28000,Low FICO
3,0,0,330,0,0,NULL,0,0,3,0.0197389,0,0.53125,0,0,0,1578,2039,54000,High FICO
1,0,3,199,4,0,5,2,0,11,2.73735,2,0,0,0,2,82953,50581,70000,Mid FICO
4,0,6,144,0,0,10,2,2,3,0.842896,0,0.47,0,4,25,85413,87556,65460,Low FICO
0,0,10,199,0,0,10,0,0,3,0.450375,0,0,0,0,0,1201,0,32000,Low FICO
2,0,3,159,2,0,0,2,0,2,0.012,0,0.986,0,0,2,986,1000,50000,Low FICO
1,0,3,165,0,0,NULL,9,0,1,0.910154,0,0,0,0,11,2037,904,13000,Low FICO
8,0,0,224,1,0,5,0,0,12,0.215294,0,0.371292,0,0,0,47449,66510,68000,High FICO
0,0,2,237,0,0,13,0,1,1,0.0532,0,0,0,1,4,4382,5120,30000,Low FICO
10,0,0,51,2,0,3,0,0,3,0.0750857,0,0.279286,0,0,0,22203,27342,70000,High FICO
6,0,4,209,0,1,NULL,0,0,7,0,5,0,0,0,0,12019,92275,25000,Mid FICO
2,0,3,207,1,0,5,2,0,0,0.0976,0,0,0,0,3,326,0,45000,Low FICO
2,0,0,100,1,0,1,9,0,1,1.37063,0,0,0,0,9,24090,7420,36500,Low FICO
3,0,6,152,6,0,1,0,0,4,0.276343,1,0.6225,0,0,0,19088,37479,35000,Mid FICO
9,0,1,282,0,0,15,0,0,10,0.000988256,4,0.624764,1,0,0,19416,25540,7358418,Mid FICO
14,0,1,92,1,0,4,0,0,9,0.259406,0,0.207467,0,0,0,48535,73494,67000,High FICO
6,0,1,343,1,0,1,0,0,7,0.211407,0,0.613018,0,0,1,134375,167474,81000,High FICO
1,0,0,118,7,0,0,0,0,7,0.33668,4,0.0853061,0,0,0,32468,45338,24700,High FICO
2,0,0,88,0,0,6,0,0,10,0.552,0,0.0953341,0,0,0,10203,58075,10000,High FICO
10,0,0,139,4,0,2,1,0,10,0.0764,0,0.60003,0,0,5,42843,44135,30000,Mid FICO
2,0,0,73,1,0,1,5,0,0,0.293867,0,0,0,0,5,8155,0,45000,Low FICO
1,0,3,333,13,0,1,5,0,1,31.5164,0,0,0,3,5,5411,483,2200,Low FICO
3,0,0,25,1,0,4,1,0,2,0.4176,0,0.523,0,0,0,1020,1000,15000,Low FICO
1,0,5,89,2,0,2,2,0,0,0.76335,0,0,0,0,5,10978,0,80000,Low FICO
2,0,0,63,2,0,5,0,0,3,0.103543,0,0.8852,0,0,0,5223,9013,35000,High FICO
5,0,0,202,0,0,7,0,0,3,17.6526,0,0.96,0,0,4,24075,24088,1140,Low FICO
2,0,0,13,0,0,6,0,0,2,0.01875,0,0.757407,0,0,0,2045,2700,32000,High FICO
3,0,0,37,3,0,0,1,0,1,0.410761,0,0,0,0,0,19355,5449,21560,Mid FICO
2,0,4,196,3,0,0,5,0,0,0.8616,0,0,0,0,6,1436,0,20000,Low FICO
12,0,0,31,3,0,0,0,0,6,0.433585,0,0.592458,0,2,2,30818,38911,19318,Mid FICO
5,0,0,95,0,0,18,0,0,14,0.5718,0,0.867676,0,0,1,87152,89399,20000,Mid FICO
8,0,0,110,1,0,3,0,0,13,0.412853,0,0.468279,0,0,0,38207,63783,22500,High FICO
1,0,2,74,1,0,5,0,0,2,0.334627,0,0.498667,0,0,2,2159,14260,40200,Mid FICO
2,0,1,163,6,0,0,16,0,9,0.521143,0,0,0,0,24,49986,38661,28000,Mid FICO
2,0,0,164,0,0,6,0,0,8,0.01164,0,0.0643248,0,0,0,623286,790740,100000,High FICO
7,0,0,106,2,0,2,0,0,10,0.3576,0,0.250821,0,0,0,27320,54150,25000,High FICO
11,0,0,307,1,0,1,0,0,10,0.09248,4,0.357161,0,0,0,14650,20670,75000,High FICO
2,0,0,101,1,0,3,1,0,6,0.9,0,0.464529,0,0,1,24728,3961,54000,Mid FICO
0,0,2,107,0,0,NULL,0,0,0,0.6976,0,0,0,0,0,1744,0,30000,Low FICO
5,0,0,111,1,0,1,0,2,9,0.181674,0,0.474471,0,3,9,221737,218240,43000,Low FICO
3,0,1,16,2,0,4,1,0,1,0.222909,0,0,0,1,2,6822,6250,31883,Low FICO
11,0,1,127,1,0,1,0,0,11,0.254258,1,0.329667,0,0,0,18372,20813,29120,Mid FICO
1,0,2,101,0,1,NULL,0,0,1,0.0096,1,1.362,0,2,2,681,500,25000,Low FICO
0,0,6,149,1,0,2,17,1,15,3.29053,0,0,0,3,55,52203,42241,38000,Mid FICO
1,0,0,40,0,0,NULL,0,0,5,0.00113222,0,0.741481,0,0,0,15752,16450,794900,High FICO
0,0,1,115,0,0,NULL,0,0,0,37.74,0,0,0,0,0,1260,0,400,Low FICO
13,0,0,20,2,0,1,0,0,4,0.405294,0,0.99375,0,0,0,19447,19452,20400,Mid FICO
1,0,0,11,4,0,0,0,0,1,0.1098,0,0,0,0,0,2946,4075,20000,High FICO
5,0,1,38,0,0,14,0,0,5,0.20496,0,0,0,0,0,32658,33846,25000,Mid FICO
22,0,1,146,1,0,3,1,0,7,0.384911,0,0.24217,0,0,5,11927,21454,28000,Mid FICO
7,0,0,30,0,0,9,0,0,6,0.0233743,0,0.473469,0,0,0,10077,14150,35000,High FICO
12,0,2,372,2,0,3,8,0,10,0.32259,1,0.409709,0,0,13,33387,33291,50000,Mid FICO
1,0,2,101,3,0,0,0,0,6,2.77626,0,0,0,0,0,20333,15333,8796,Mid FICO
14,0,4,27,1,0,1,9,1,11,2.4328,0,0.886667,0,5,10,44257,30759,30000,Low FICO
3,0,0,128,1,0,3,1,0,5,0.199679,0,0.949091,0,0,2,144287,138245,33053,Mid FICO
3,0,0,69,2,0,0,0,0,1,0,0,0,0,0,4,0,400,26000,Mid FICO
1,0,0,51,0,0,14,0,0,3,0.0645,0,0.250545,0,0,0,7850,12831,24000,High FICO
8,0,1,347,4,0,1,0,0,14,0.326752,0,0.871886,0,0,0,38353,50542,46000,Mid FICO
10,0,0,125,0,0,8,0,0,9,1.51576,1,0.0905833,0,0,1,222727,311413,43000,High FICO
8,1,6,208,6,0,0,57,1,14,0.5658,1,1.855,0,40,92,96343,110162,80000,Low FICO
1,0,4,327,6,0,1,0,0,2,1.662,1,0,0,2,6,32477,29133,30000,Low FICO
5,0,1,111,3,0,2,1,0,12,0.197611,0,0.251605,0,0,0,40291,51541,38682,High FICO
11,0,0,90,0,0,9,1,0,17,0.106776,0,0.850318,0,0,5,33981,34766,24500,Mid FICO
14,0,1,387,5,0,4,0,0,16,0.218097,1,0.485846,0,0,0,80411,94017,51500,High FICO
8,0,0,31,2,0,1,0,0,6,0.270912,0,0.0426943,0,0,0,21832,33716,25000,High FICO
2,0,0,63,2,0,4,3,0,4,1.13778,0,0,0,3,3,37523,40999,27000,Low FICO
1,0,4,109,4,0,0,1,0,1,0.1464,1,0,0,0,0,9980,9564,30000,Low FICO
11,0,0,217,4,0,0,0,0,10,6.366,0,0.794768,0,0,0,37117,46522,2000,Mid FICO
4,0,0,184,0,0,11,0,0,20,0.206346,0,0.426044,0,0,0,108588,168080,117000,High FICO
2,0,2,207,8,0,0,0,0,2,0.7115,0,0.704,0,0,2,11309,10034,24000,Mid FICO
3,0,0,17,7,0,0,0,0,4,0.143385,0,0.375056,0,0,0,4571,10489,19500,Mid FICO
3,0,0,158,9,0,0,2,0,3,1.306,0,0,0,0,0,27877,25516,30000,Low FICO
45,0,1,323,4,0,3,0,0,19,0.099762,1,0.198072,0,0,0,329114,581531,100000,High FICO
2,0,3,231,0,0,6,17,0,2,0.887467,0,0,0,0,22,10009,4750,45000,Low FICO
1,0,4,128,1,0,3,7,0,3,4.76872,0,0,0,0,6,16444,5868,26457,Low FICO
6,0,3,190,5,0,1,5,0,9,0.285251,0,0.0447458,0,0,4,45234,63074,55000,Mid FICO
2,0,4,85,8,0,2,0,0,2,0.0272727,1,0.886,0,0,0,886,1000,22000,Mid FICO
3,0,4,102,1,0,3,0,0,6,2.08926,0,0,0,0,0,81404,77846,28500,Mid FICO
8,0,0,276,0,0,8,0,0,12,0.186403,0,0.527701,0,0,0,20887,30507,44716,High FICO
1,0,8,97,1,0,1,1,0,3,0.450465,0,0,0,0,16,34741,35245,31000,Mid FICO
2,0,1,171,1,0,1,0,0,13,0.0158527,1,0.834412,0,0,0,60769,108464,46932,Mid FICO
6,0,0,49,1,0,2,0,0,5,0.261384,0,0.70225,0,0,2,21505,30356,25000,Mid FICO
1,0,1,46,4,0,0,4,0,1,0.0375909,0,0,0,3,5,3100,0,24740,Low FICO
3,0,1,220,7,0,0,0,0,3,0.0428916,1,0.732941,0,0,0,623,850,24900,Mid FICO
4,0,3,60,5,0,0,0,0,4,0.2148,0,0.419873,0,0,0,20769,27622,30000,Mid FICO
1,0,4,295,2,0,2,0,0,1,0.0615,0,0,0,0,0,14104,14104,72000,Mid FICO
2,0,0,76,0,0,10,0,0,10,0.10771,0,0.124058,0,0,0,80060,139484,175000,High FICO
1,0,2,114,9,0,0,1,0,0,0.114933,1,0,0,0,0,431,0,45000,Low FICO
5,0,4,160,5,0,2,5,0,5,3.13626,2,0.702069,0,3,7,52321,44213,80000,Low FICO
14,0,0,251,4,0,0,0,0,12,0.263053,1,0.253228,0,0,0,4493,13704,38000,High FICO
5,0,0,89,2,0,3,0,0,5,0.307256,0,0.65065,0,0,0,23360,29070,43000,Mid FICO
1,0,10,134,0,0,7,0,0,2,0.228,0,1.12,0,1,9,17601,16238,35000,Low FICO
1,0,4,215,1,0,5,33,0,4,0.666909,0,0,0,12,40,17739,11250,33000,Low FICO
16,0,0,261,1,0,2,0,0,31,0.230061,0,0.733249,0,0,0,405154,442233,100000,High FICO
8,0,0,13,11,0,1,0,0,8,0.308006,0,0.794333,0,0,0,13372,15640,16000,Mid FICO
8,0,3,82,4,0,0,18,0,7,0.5312,0,0,0,12,14,22390,20641,30000,Low FICO
1,0,2,95,2,0,3,0,0,1,1.23,1,0,0,0,0,8475,8078,10000,Low FICO
2,0,4,72,1,1,2,39,1,11,0.30867,1,0,0,1,39,23719,20465,30000,Low FICO
8,0,0,67,0,0,6,0,0,14,0.0735273,0,0.72,0,0,1,262059,271289,55000,High FICO
8,0,0,73,0,0,6,0,0,7,0.23325,0,0.277305,0,0,0,127464,148277,48000,High FICO
9,0,0,173,10,0,1,2,1,15,0.699905,0,0.604991,0,4,8,361061,365988,55000,Mid FICO
2,0,1,37,4,0,2,0,0,3,0.069564,0,0,0,0,5,1493,3534,25000,Low FICO
6,0,2,95,0,0,11,0,0,11,0.323889,0,0,0,0,0,37787,36204,35000,Mid FICO
3,0,5,161,0,0,NULL,16,2,6,0.0783252,0,1.113,0,5,30,166240,175790,37689,Low FICO
1,0,4,65,18,0,0,0,0,2,0.003,0,1.136,0,0,0,10242,10208,40000,Mid FICO
8,0,2,261,10,0,0,0,0,8,0.276686,0,0.882727,0,0,0,3686,3300,35000,Mid FICO
3,0,0,264,5,0,0,0,0,4,0.108554,0,0.375,0,0,0,72880,92851,65000,Mid FICO
2,0,0,254,1,0,1,0,0,15,0.325826,0,0.790991,0,0,0,156900,178496,46000,High FICO
6,0,1,317,0,0,12,0,0,2,0.152757,2,1.0425,0,0,0,19389,21398,37000,Mid FICO
0,0,11,195,0,0,8,0,0,0,2.9415,0,0,0,0,0,1961,0,8000,Low FICO
10,0,2,101,4,0,1,0,0,14,0.1448,0,0.425714,0,0,8,24304,30581,45000,Mid FICO
21,0,2,279,5,0,3,0,0,13,0.227331,0,0.380714,0,0,0,181935,207828,65000,High FICO
1,0,0,148,0,0,NULL,0,0,8,0.2904,0,0.726234,0,0,0,33325,67312,40000,High FICO
2,0,0,157,0,0,14,0,0,2,4.54054,0,0.78,0,0,1,13925,15708,1110,Mid FICO
2,0,0,15,1,0,3,0,0,1,0,0,0,0,0,0,8033,8033,7000,High FICO
0,0,0,29,0,0,14,0,1,1,0.1225,0,0,0,2,9,6055,7695,19200,Low FICO
3,0,0,49,3,0,4,0,0,4,0.11595,0,0.605013,0,0,0,11949,19750,30000,High FICO
3,0,0,298,1,0,0,0,0,4,0.100751,0,0.269806,0,0,0,40156,54682,69200,High FICO
0,0,1,71,0,0,15,0,0,6,1.53,2,0,0,0,3,9146,8544,800,Mid FICO
3,0,0,192,2,0,2,0,0,4,0.0276,0,0.330897,0,0,0,24592,30170,40000,High FICO
4,0,0,114,5,0,0,0,0,10,0.536535,0,0.914769,0,0,1,38496,41989,20000,High FICO
16,0,0,252,17,0,1,0,0,21,0.548053,0,0.860301,0,0,1,85505,91528,32000,Mid FICO
1,0,4,86,2,0,4,0,0,1,16.4075,2,0,1,0,0,14417,13791,710,Low FICO
10,0,0,87,8,0,0,0,0,6,0.107782,0,0.917349,0,0,0,99612,109569,55000,High FICO
2,0,1,92,0,0,14,3,0,0,0.479486,0,0,0,0,0,2797,0,70000,Low FICO
2,0,3,75,9,3,0,1,0,4,0.671347,4,0,0,0,0,15529,13045,45000,Mid FICO
3,0,1,118,0,0,18,0,0,4,0.0324,0,0.614343,0,0,0,3041,4950,50000,Mid FICO
2,0,5,207,2,0,3,2,0,0,6.048,0,0,0,0,2,11461,0,15000,Low FICO
2,0,3,264,0,0,13,3,0,2,0.126923,1,0,0,0,0,12719,21311,26000,Mid FICO
0,0,0,69,3,0,0,2,0,1,2.87,0,0,0,0,0,3812,12156,1200,Low FICO
1,0,2,71,0,0,7,0,0,1,0.165103,0,0,0,0,0,14379,17377,29000,Mid FICO
20,0,0,101,9,0,3,0,0,27,0.81858,0,0.91,0,0,0,84754,88610,30000,High FICO
3,0,3,123,0,0,14,1,0,1,4.33551,4,0.97875,0,0,2,24242,800,65000,Low FICO
0,0,6,103,0,0,7,0,0,0,0.73632,0,0,0,0,0,1534,0,25000,Low FICO
1,0,0,93,0,0,6,0,0,1,0.762857,0,0,0,0,0,1612,2000,1400,Low FICO
9,0,0,277,4,0,1,0,0,20,0.124071,0,0.257033,0,0,0,134577,187522,35000,Mid FICO
1,0,0,50,1,0,5,0,0,3,0.087,2,1,0,0,0,7852,7852,20000,Mid FICO
8,0,1,159,11,0,0,1,0,13,0.1968,0,0.932184,0,0,3,27454,40008,45000,Mid FICO
3,0,1,255,5,0,2,0,0,2,0.0274286,0,0.89,0,0,0,929,1057,35000,Mid FICO
2,0,0,8,8,0,3,0,0,2,0.1926,0,0.366,0,0,0,19093,20165,20000,High FICO
4,0,2,65,8,0,0,0,0,10,0,0,0,0,0,0,46823,46432,12000,Mid FICO
0,0,1,102,0,0,NULL,0,0,0,NULL,1,0,0,0,0,323,0,0,Low FICO
3,0,1,88,0,0,8,0,0,6,2.99952,0,0.50125,0,0,0,31421,29934,25000,Mid FICO
11,0,0,358,4,0,1,0,0,12,0.08856,0,0.799559,0,0,0,151552,264700,150000,High FICO
2,0,0,228,0,0,11,0,0,10,0.186375,0,0.204683,0,0,0,19078,80225,28000,High FICO
0,0,1,448,0,0,NULL,0,0,0,5.29733,6,0,0,0,0,19865,0,45000,Low FICO
7,0,0,154,0,0,6,0,0,8,0.1995,0,0.218306,0,0,0,35375,51552,40000,High FICO
16,0,0,192,8,0,0,0,0,8,0.139364,0,0.18207,0,0,0,14336,33503,44000,High FICO
2,0,0,44,4,0,0,2,0,1,0.295826,0,0,0,0,0,46926,27213,23000,Mid FICO
3,0,4,172,1,0,0,0,0,4,0.0136,1,0.206471,0,0,0,702,3400,75000,Mid FICO
10,0,0,269,1,0,4,0,0,20,0.310364,0,0.775537,0,0,0,342717,389730,110000,High FICO
1,0,1,201,0,0,8,19,0,3,5.17091,0,0,0,0,21,20926,9834,22000,Low FICO
6,0,2,53,6,0,0,11,0,9,0.170899,0,0.590358,0,0,13,41931,46001,80000,Mid FICO
2,0,1,344,2,0,2,0,0,3,0.0944471,2,0.0845455,0,0,0,45387,48519,85000,High FICO
2,0,0,186,0,0,NULL,0,1,5,0.194,0,0.814537,0,2,2,13859,29018,42000,High FICO
2,0,1,137,3,0,0,0,0,4,0.0120161,1,0.295385,0,0,0,1963,6976,56000,High FICO
5,0,0,111,1,0,4,0,1,3,0.2204,0,0.83,0,3,16,19734,16424,30000,Mid FICO
0,0,7,246,0,0,7,0,0,0,3.6512,0,0,0,0,0,13692,0,45000,Low FICO
8,0,5,87,0,0,7,0,0,8,0.323,0,0.409249,0,0,0,35039,47117,48000,Mid FICO
5,0,0,15,2,0,0,2,1,2,0.0912,0,0,0,5,7,1199,1140,25000,Low FICO
4,0,0,149,0,0,16,0,0,8,0.463448,0,0.867854,0,0,0,8859,7469,69600,High FICO
2,0,0,108,3,0,4,0,0,2,0.0264,0,1.02556,0,0,0,923,900,30000,Mid FICO
1,0,0,62,1,0,0,0,0,2,0.274,0,0,0,0,1,33194,38657,24000,Mid FICO
5,0,0,74,0,0,22,0,0,8,0.2724,0,0.159721,0,0,0,16634,42398,20000,High FICO
4,0,0,76,1,0,3,0,0,5,0.108001,0,0.431032,0,0,0,26155,46865,74999,High FICO
5,0,0,138,3,0,1,0,0,7,0.729,2,0.986154,0,0,0,25088,25164,8000,Mid FICO
5,0,2,183,0,0,6,0,0,5,0.116947,0,0.702432,0,0,0,5198,7400,29244,Mid FICO
2,0,2,97,0,0,NULL,1,0,1,0,0,0,0,0,0,4762,3667,17000,Low FICO
1,0,0,189,8,0,1,0,1,19,6.70315,1,0,0,3,8,90931,71285,30000,Mid FICO
3,0,1,375,7,0,0,3,0,2,3.8876,2,0.59,0,0,0,25840,19713,30000,Mid FICO
5,0,0,194,4,0,0,0,0,6,0.262286,0,0.670464,0,0,0,30729,33489,35000,Mid FICO
6,0,1,131,0,0,6,1,0,7,0.251277,1,0.244,0,0,0,37052,38020,35700,Mid FICO
1,0,0,104,0,0,8,0,0,7,0.0943636,0,0.417776,0,0,3,10896,21620,44000,High FICO
1,0,6,89,0,0,13,1,0,1,0,0,0,0,0,3,0,4911,50000,Low FICO
5,0,0,13,7,0,1,0,1,4,0,0,0,0,2,2,9859,9775,24960,Mid FICO
6,0,3,124,1,0,2,0,0,4,0.279854,0,0.946126,0,0,0,8322,5747,46000,Low FICO
2,0,1,69,1,0,0,17,0,5,0.19487,0,0,0,0,16,20170,18750,30000,Low FICO
1,0,1,189,1,0,5,1,0,2,2.20871,0,0.36375,0,0,1,57315,51889,10100,Mid FICO
2,0,0,109,0,0,NULL,0,0,2,0.243,0,0.799077,0,0,0,9028,11349,12000,High FICO
6,1,4,247,15,0,3,18,1,11,0.46128,2,0.947742,0,1,37,53477,44741,25000,Low FICO
1,0,0,46,0,0,23,0,0,1,0.01,0,0.53,0,0,0,159,300,18000,High FICO
8,0,0,7,3,0,3,0,0,6,0.066,0,1.04933,0,0,0,9537,9500,12000,Mid FICO
1,0,3,377,0,0,NULL,14,0,4,1.32931,1,0.771429,0,0,24,31528,3602,40000,Low FICO
0,0,3,79,2,0,2,20,0,0,0.092,0,0,0,0,22,253,0,33000,Low FICO
3,0,3,114,0,0,11,1,0,4,0.977684,0,0,0,0,0,8469,6523,19000,Low FICO
3,0,0,70,0,0,21,1,0,4,0.0982143,0,0.703158,0,0,0,4906,6187,21504,Mid FICO
8,0,0,98,1,0,1,0,0,19,0.231343,0,0.3896,0,0,0,100148,105080,28000,Mid FICO
1,0,0,79,7,0,0,1,0,0,0.794,0,0,0,0,0,21293,0,30000,Low FICO
3,0,4,99,1,1,3,0,0,2,0.869179,2,0.983333,0,0,0,4822,3357,32900,Low FICO
1,0,2,113,1,1,1,0,0,2,0.3512,5,0,0,0,0,953,410,30000,Low FICO
6,0,0,219,2,0,1,0,0,9,3.72377,0,0.567852,0,0,0,25614,23181,35000,High FICO
4,0,0,88,2,0,0,0,0,5,0.403879,0,0.829431,0,0,1,21583,38969,27840,High FICO
13,0,4,107,2,0,0,0,0,4,0.272,1,0.221111,0,0,0,15327,22682,33000,Mid FICO
7,0,0,119,2,0,2,4,0,5,2.36832,0,0.811333,0,7,32,15752,13510,25000,Mid FICO
1,0,6,62,1,0,1,30,0,1,0.704571,0,0,0,0,30,5009,8567,21000,Low FICO
1,0,3,111,3,0,1,1,0,2,7.15909,0,0,0,0,0,62828,52340,21120,Low FICO
9,0,1,160,4,0,2,0,0,9,0.100246,0,0.328571,0,0,1,15672,27204,65000,High FICO
9,0,0,54,11,0,0,8,0,2,0.6909,1,0,0,3,5,12129,8745,20000,Low FICO
1,0,0,88,0,0,NULL,0,0,13,0.181125,1,0.285412,0,0,0,41135,52395,32000,High FICO
2,0,3,194,1,0,1,0,1,4,18.7037,1,0.176579,0,1,1,92509,27788,42000,Low FICO
3,0,0,62,1,0,5,0,1,10,0.3624,0,0.445,0,1,2,55869,51163,30000,Mid FICO
3,0,0,154,1,0,0,0,0,2,0.0198171,0,0.872727,0,0,0,2880,3300,31488,Mid FICO
7,0,3,143,1,0,5,4,0,6,0.4542,0,0.903333,0,0,13,30742,32346,20000,Mid FICO
3,0,0,95,0,0,8,0,0,4,0.0176625,0,0.113466,0,0,0,200514,217600,40000,High FICO
0,0,2,103,0,0,NULL,3,0,0,0.648,0,0,0,0,9,1350,0,25000,Low FICO
6,0,0,184,5,0,0,3,0,11,0.596047,1,0.734286,0,0,19,83473,88482,51000,Mid FICO
7,0,0,173,0,0,7,1,0,8,0.69744,0,0.746316,0,0,1,54699,58646,25000,Mid FICO
1,0,0,26,0,0,9,0,0,1,0.0808,0,0,0,0,0,4225,5724,30000,High FICO
2,0,2,43,2,0,0,23,0,1,2.2074,0,0,0,0,22,19066,18644,20000,Low FICO
8,0,0,381,1,0,1,8,0,5,0.516312,0,1.07103,0,6,15,46762,45556,26054,Mid FICO
2,0,0,145,0,0,6,0,0,11,0.64542,0,0,0,0,6,66894,72003,30000,High FICO
15,0,1,122,1,0,0,1,0,26,1.03449,0,0,0,0,0,46554,44288,10000,Mid FICO
2,0,2,311,0,0,6,0,1,3,0.207317,1,1.12333,0,3,6,27498,28546,39360,Low FICO
9,0,2,176,3,0,0,1,1,7,0.3496,5,1.0767,0,6,6,34045,33501,30000,Low FICO
5,0,0,26,0,0,12,3,0,1,1.184,0,0,0,0,0,15288,17871,15000,Low FICO
18,0,5,233,15,0,0,0,1,17,0.588613,0,0.849529,0,1,4,85834,88110,68500,Mid FICO
5,0,1,272,0,0,6,3,0,15,1.47128,0,0.229796,0,0,1,40044,49713,25000,High FICO
1,0,4,167,0,0,NULL,1,0,0,0.414,0,0,0,0,0,690,0,20000,Low FICO
8,0,0,49,8,0,0,0,0,13,1.52914,0,0.0603077,0,0,0,53649,62173,8000,High FICO
0,0,4,188,0,0,11,20,0,1,0.048,0,0.6954,0,0,28,3477,5000,26000,Mid FICO
