accounts_opened_last_24_months,bankruptcies_last_18_months,collections_excluding_medical,credit_history,credit_inquiries_last_6_months,judgements_last_18_months,months_since_most_recent_inquiry,ninety_plus_delinquencies_last_18_months,number_of_accounts_currently_30dpd,open_credit_accounts,pre_loan_debt_to_income,public_records,revolver_utilization,tax_liens_last_18_months,thirty_plus_delinquencies_last_3_months,thirty_plus_delinquencies_last_24_months,total_current_balance,total_high_credit_limit,annual_income,historical_result
8,0,0,13,11,0,1,0,0,8,0.308006,0,0.794333,0,0,0,13372,15640,16000,1740
8,0,3,82,4,0,0,18,0,7,0.5312,0,0,0,12,14,22390,20641,30000,480
1,0,2,95,2,0,3,0,0,1,1.23,1,0,0,0,0,8475,8078,10000,850
2,0,4,72,1,1,2,39,1,11,0.30867,1,0,0,1,39,23719,20465,30000,510
8,0,0,67,0,0,6,0,0,14,0.0735273,0,0.72,0,0,1,262059,271289,55000,2510
8,0,0,73,0,0,6,0,0,7,0.23325,0,0.277305,0,0,0,127464,148277,48000,2820
3,0,5,161,0,0,null,16,2,6,0.0783252,0,1.113,0,5,30,166240,175790,37689,700
1,0,4,65,18,0,0,0,0,2,0.003,0,1.136,0,0,0,10242,10208,40000,1110
8,0,2,261,10,0,0,0,0,8,0.276686,0,0.882727,0,0,0,3686,3300,35000,1350
3,0,0,264,5,0,0,0,0,4,0.108554,0,0.375,0,0,0,72880,92851,65000,1400
2,0,0,254,1,0,1,0,0,15,0.325826,0,0.790991,0,0,0,156900,178496,46000,2480
6,0,1,317,0,0,12,0,0,2,0.152757,2,1.0425,0,0,0,19389,21398,37000,1820
0,0,11,195,0,0,8,0,0,0,2.9415,0,0,0,0,0,1961,0,8000,220
2,0,0,157,0,0,14,0,0,2,4.54054,0,0.78,0,0,1,13925,15708,1110,1810
2,0,0,15,1,0,3,0,0,1,0,0,0,0,0,0,8033,8033,7000,2320
0,0,0,29,0,0,14,0,1,1,0.1225,0,0,0,2,9,6055,7695,19200,600
3,0,0,49,3,0,4,0,0,4,0.11595,0,0.605013,0,0,0,11949,19750,30000,2380
3,0,0,298,1,0,0,0,0,4,0.100751,0,0.269806,0,0,0,40156,54682,69200,2530
0,0,1,71,0,0,15,0,0,6,1.53,2,0,0,0,3,9146,8544,800,1220
3,0,0,192,2,0,2,0,0,4,0.0276,0,0.330897,0,0,0,24592,30170,40000,2170
10,0,0,87,8,0,0,0,0,6,0.107782,0,0.917349,0,0,0,99612,109569,55000,2340
2,0,1,92,0,0,14,3,0,0,0.479486,0,0,0,0,0,2797,0,70000,610
2,0,3,75,9,3,0,1,0,4,0.671347,4,0,0,0,0,15529,13045,45000,1120
3,0,1,118,0,0,18,0,0,4,0.0324,0,0.614343,0,0,0,3041,4950,50000,1550
2,0,5,207,2,0,3,2,0,0,6.048,0,0,0,0,2,11461,0,15000,410
2,0,3,264,0,0,13,3,0,2,0.126923,1,0,0,0,0,12719,21311,26000,1300
0,0,0,69,3,0,0,2,0,1,2.87,0,0,0,0,0,3812,12156,1200,1050
0,0,6,103,0,0,7,0,0,0,0.73632,0,0,0,0,0,1534,0,25000,170
1,0,0,93,0,0,6,0,0,1,0.762857,0,0,0,0,0,1612,2000,1400,900
9,0,0,277,4,0,1,0,0,20,0.124071,0,0.257033,0,0,0,134577,187522,35000,1900
1,0,0,50,1,0,5,0,0,3,0.087,2,1,0,0,0,7852,7852,20000,1320
8,0,1,159,11,0,0,1,0,13,0.1968,0,0.932184,0,0,3,27454,40008,45000,1640
3,0,1,255,5,0,2,0,0,2,0.0274286,0,0.89,0,0,0,929,1057,35000,1410
2,0,0,8,8,0,3,0,0,2,0.1926,0,0.366,0,0,0,19093,20165,20000,2420
11,0,0,358,4,0,1,0,0,12,0.08856,0,0.799559,0,0,0,151552,264700,150000,2610
2,0,0,228,0,0,11,0,0,10,0.186375,0,0.204683,0,0,0,19078,80225,28000,2780
0,0,1,448,0,0,null,0,0,0,5.29733,6,0,0,0,0,19865,0,45000,340
7,0,0,154,0,0,6,0,0,8,0.1995,0,0.218306,0,0,0,35375,51552,40000,2740
16,0,0,192,8,0,0,0,0,8,0.139364,0,0.18207,0,0,0,14336,33503,44000,2750
2,0,0,44,4,0,0,2,0,1,0.295826,0,0,0,0,0,46926,27213,23000,1850
3,0,4,172,1,0,0,0,0,4,0.0136,1,0.206471,0,0,0,702,3400,75000,1330
2,0,1,344,2,0,2,0,0,3,0.0944471,2,0.0845455,0,0,0,45387,48519,85000,2030
2,0,0,186,0,0,null,0,1,5,0.194,0,0.814537,0,2,2,13859,29018,42000,1930
2,0,1,137,3,0,0,0,0,4,0.0120161,1,0.295385,0,0,0,1963,6976,56000,2070
5,0,0,111,1,0,4,0,1,3,0.2204,0,0.83,0,3,16,19734,16424,30000,1250
0,0,7,246,0,0,7,0,0,0,3.6512,0,0,0,0,0,13692,0,45000,420
8,0,5,87,0,0,7,0,0,8,0.323,0,0.409249,0,0,0,35039,47117,48000,1590
5,0,0,15,2,0,0,2,1,2,0.0912,0,0,0,5,7,1199,1140,25000,570
5,0,0,74,0,0,22,0,0,8,0.2724,0,0.159721,0,0,0,16634,42398,20000,3110
4,0,0,76,1,0,3,0,0,5,0.108001,0,0.431032,0,0,0,26155,46865,74999,2520
5,0,0,138,3,0,1,0,0,7,0.729,2,0.986154,0,0,0,25088,25164,8000,1860
5,0,2,183,0,0,6,0,0,5,0.116947,0,0.702432,0,0,0,5198,7400,29244,1390
2,0,2,97,0,0,null,1,0,1,0,0,0,0,0,0,4762,3667,17000,870
1,0,0,189,8,0,1,0,1,19,6.70315,1,0,0,3,8,90931,71285,30000,1420
3,0,1,375,7,0,0,3,0,2,3.8876,2,0.59,0,0,0,25840,19713,30000,1310
1,0,6,89,0,0,13,1,0,1,0,0,0,0,0,3,0,4911,50000,140
5,0,0,13,7,0,1,0,1,4,0,0,0,0,2,2,9859,9775,24960,1560
6,0,3,124,1,0,2,0,0,4,0.279854,0,0.946126,0,0,0,8322,5747,46000,1000
2,0,1,69,1,0,0,17,0,5,0.19487,0,0,0,0,16,20170,18750,30000,870
1,0,1,189,1,0,5,1,0,2,2.20871,0,0.36375,0,0,1,57315,51889,10100,1780
2,0,0,109,0,0,null,0,0,2,0.243,0,0.799077,0,0,0,9028,11349,12000,3140
6,1,4,247,15,0,3,18,1,11,0.46128,2,0.947742,0,1,37,53477,44741,25000,870
0,0,3,79,2,0,2,20,0,0,0.092,0,0,0,0,22,253,0,33000,330
3,0,3,114,0,0,11,1,0,4,0.977684,0,0,0,0,0,8469,6523,19000,1080
3,0,0,70,0,0,21,1,0,4,0.0982143,0,0.703158,0,0,0,4906,6187,21504,1520
8,0,0,98,1,0,1,0,0,19,0.231343,0,0.3896,0,0,0,100148,105080,28000,1890
1,0,0,79,7,0,0,1,0,0,0.794,0,0,0,0,0,21293,0,30000,220
3,0,4,99,1,1,3,0,0,2,0.869179,2,0.983333,0,0,0,4822,3357,32900,1060
1,0,2,113,1,1,1,0,0,2,0.3512,5,0,0,0,0,953,410,30000,810
7,0,0,119,2,0,2,4,0,5,2.36832,0,0.811333,0,7,32,15752,13510,25000,1170
1,0,6,62,1,0,1,30,0,1,0.704571,0,0,0,0,30,5009,8567,21000,260
1,0,3,111,3,0,1,1,0,2,7.15909,0,0,0,0,0,62828,52340,21120,920
9,0,1,160,4,0,2,0,0,9,0.100246,0,0.328571,0,0,1,15672,27204,65000,2470
9,0,0,54,11,0,0,8,0,2,0.6909,1,0,0,3,5,12129,8745,20000,440
1,0,0,88,0,0,null,0,0,13,0.181125,1,0.285412,0,0,0,41135,52395,32000,2850
2,0,3,194,1,0,1,0,1,4,18.7037,1,0.176579,0,1,1,92509,27788,42000,940
3,0,0,95,0,0,8,0,0,4,0.0176625,0,0.113466,0,0,0,200514,217600,40000,3290
0,0,2,103,0,0,null,3,0,0,0.648,0,0,0,0,9,1350,0,25000,390
6,0,0,184,5,0,0,3,0,11,0.596047,1,0.734286,0,0,19,83473,88482,51000,1840
7,0,0,173,0,0,7,1,0,8,0.69744,0,0.746316,0,0,1,54699,58646,25000,1590
1,0,0,26,0,0,9,0,0,1,0.0808,0,0,0,0,0,4225,5724,30000,2140
2,0,2,43,2,0,0,23,0,1,2.2074,0,0,0,0,22,19066,18644,20000,610
8,0,0,381,1,0,1,8,0,5,0.516312,0,1.07103,0,6,15,46762,45556,26054,1120
9,0,2,176,3,0,0,1,1,7,0.3496,5,1.0767,0,6,6,34045,33501,30000,690
5,0,0,26,0,0,12,3,0,1,1.184,0,0,0,0,0,15288,17871,15000,560
18,0,5,233,15,0,0,0,1,17,0.588613,0,0.849529,0,1,4,85834,88110,68500,1580
5,0,1,272,0,0,6,3,0,15,1.47128,0,0.229796,0,0,1,40044,49713,25000,2070
1,0,4,167,0,0,null,1,0,0,0.414,0,0,0,0,0,690,0,20000,170
8,0,0,49,8,0,0,0,0,13,1.52914,0,0.0603077,0,0,0,53649,62173,8000,2970
0,0,4,188,0,0,11,20,0,1,0.048,0,0.6954,0,0,28,3477,5000,26000,1240
10,0,1,252,9,0,0,0,0,12,1.58605,0,0.643449,0,0,0,49353,74864,12000,1740
4,0,1,91,0,0,6,4,0,6,0.319837,0,1.0475,0,0,8,113961,111044,31941,1890
1,0,0,265,1,0,2,26,0,6,0.348643,0,0.467568,0,3,48,33256,31748,56000,1630
1,0,2,148,0,0,8,0,0,1,0.0048,0,0.833333,0,0,0,250,300,75000,1310
21,0,0,54,2,0,0,0,0,27,0.379822,0,0.854455,0,0,0,101188,110859,27000,1670
1,0,1,10,1,0,0,1,0,0,4.99307,0,0,0,0,0,275,0,721,20
0,0,1,75,2,0,2,0,0,3,0.129714,0,0.847333,0,0,0,14187,22430,42000,1980
4,0,4,381,5,0,0,15,1,3,0.598447,1,0,0,5,25,27346,28270,45000,480
1,0,1,129,0,0,11,1,0,0,0.403034,1,0,0,0,0,974,0,29000,270
0,0,0,101,0,0,6,1,0,1,0.433005,0,0,0,0,1,11278,11217,20000,770
0,0,4,63,1,0,3,2,0,0,5.8464,0,0,0,0,8,1218,0,2500,80
14,0,2,132,9,0,0,0,0,17,0.188007,1,0.560885,0,0,0,41985,50859,55000,1640
0,0,0,84,0,0,null,1,0,3,0.12,0,0.960952,0,0,18,1454,1050,50000,1300
1,0,3,150,6,0,1,0,0,1,0.11775,1,0,0,0,0,21243,21239,48000,1110
15,0,0,268,5,0,0,0,0,16,0.23,2,0.374499,0,0,0,10566,21225,30000,2050
2,0,2,114,0,0,7,0,0,2,0,0,0,0,0,0,0,500,1500,1050
4,0,4,326,8,0,1,24,1,18,1.11997,0,0.726875,0,3,59,259611,265763,86000,1350
1,0,4,160,3,0,1,4,0,3,2.75182,0,0,0,0,4,34774,28611,32000,1050
5,0,1,335,2,0,1,0,0,6,0.12864,2,0.382444,0,0,0,56534,76814,50000,2060
3,0,0,230,0,0,14,16,0,3,0.254743,1,0,0,9,15,5272,4500,35000,460
0,0,2,136,0,0,null,30,0,11,1.46928,2,0,0,0,40,54365,48829,25000,1140
4,0,12,134,0,0,9,1,0,4,0.101161,0,0.9744,0,0,36,86016,85706,46500,1140
7,0,1,77,4,0,1,2,0,6,0.0395745,0,0.708684,0,0,2,37554,38661,47000,1490
17,0,0,103,8,0,2,0,0,16,0.4072,0,0.154535,0,0,0,236410,256497,30000,3070
2,0,4,135,1,0,1,0,0,2,0.585384,2,0,1,0,0,8690,6650,25000,1190
9,0,1,127,7,0,1,21,0,10,0.0639478,1,0.12619,0,0,29,13044,19217,40200,1020
1,0,0,7,1,0,2,0,0,1,0.0495,0,0,0,0,0,125,500,16000,2210
0,0,5,108,0,1,22,5,0,1,0.204333,1,0,0,3,5,19473,20103,36000,110
4,0,3,253,4,0,3,1,0,3,1.26789,0,0.652727,0,0,0,39697,39983,35000,1280
1,0,1,423,0,0,9,3,0,6,0.303,2,0.396667,0,0,4,30425,131494,24000,1490
13,0,0,140,8,0,0,0,0,14,0.0903529,0,0.594863,0,0,0,16480,22912,85000,1740
1,0,1,57,0,0,null,1,0,0,2.2648,0,0,0,0,0,2831,0,15000,240
4,0,4,195,1,0,2,0,0,8,0.154024,0,0.229618,0,0,2,76111,112477,85000,2070
3,0,0,119,2,0,2,10,0,5,4.41571,1,0,0,6,12,18063,8732,24000,1230
1,0,2,130,0,0,9,2,0,0,91.61,0,0,0,0,0,9071,0,1200,380
7,0,4,262,0,0,null,0,0,2,1.038,1,0,0,0,0,4024,2484,28000,1340
12,0,0,103,0,0,7,0,0,26,0.0449143,0,0.993662,0,1,6,73997,84854,70000,1480
0,0,2,39,0,0,9,0,0,2,0,0,0,0,0,0,10095,9500,36000,1450
2,0,0,122,0,0,9,0,0,4,0.205968,0,0.00885714,0,0,0,39287,95149,82000,3630
1,0,0,157,1,0,4,0,0,10,0.203077,0,0.922895,0,0,0,24858,33837,31200,2430
2,0,0,35,0,0,11,0,0,2,0.264167,0,0,0,0,2,14739,16402,14400,1540
2,0,2,57,6,0,1,0,0,2,0.293045,0,1.17,0,2,2,3545,3030,22000,240
8,0,1,56,4,0,0,0,0,13,0.235064,0,0.232941,0,0,0,21203,21906,19450,1770
0,0,1,86,1,0,2,0,0,0,2.1213,3,0,0,0,0,7071,0,40000,560
0,0,4,221,1,0,5,0,0,2,0.07625,0,0,0,0,0,7446,11200,48000,1830
2,0,0,134,1,0,4,0,0,2,0.10567,0,0.991897,0,0,0,36540,42815,79700,2180
1,0,0,31,4,0,4,0,0,3,0,0,0,0,0,0,41988,50808,12000,2430
1,0,1,85,1,0,1,0,0,2,0.1077,0,1.028,0,0,0,10406,18541,40000,1690
6,0,3,92,4,0,1,0,0,6,0.3004,0,0.743529,0,0,0,14776,16460,30000,1340
8,0,1,81,6,0,1,0,0,20,0.622357,0,0.801842,0,0,1,110513,110361,42000,1820
2,0,1,102,2,0,0,0,0,2,2.1687,0,1.14462,0,0,0,9087,1300,40000,900
18,0,0,202,1,0,4,0,0,22,0.229105,0,0.617276,0,0,0,329947,371432,120000,2170
1,0,0,182,0,0,15,0,0,2,0.173513,0,0.159452,0,0,7,1164,7300,10443,2240
3,0,4,120,5,0,1,0,0,3,1.62239,0,0,0,2,2,32820,26499,40000,910
0,0,0,267,0,0,20,0,0,4,0.1848,0,0.107256,0,0,0,22071,34923,35000,3820
9,0,0,56,0,0,8,0,0,9,0.2628,0,0.745732,0,0,0,108880,117063,40000,2000
0,0,3,343,0,0,20,3,0,2,1.23968,0,1.071,0,0,0,31647,44275,75000,1120
6,0,0,242,0,0,14,0,0,6,0.46125,0,0.849359,0,0,0,128391,166636,97743,2720
5,0,1,135,0,0,22,0,0,4,0.127467,0,0.4,0,0,0,19813,28466,45000,2090
2,0,4,111,1,0,5,7,0,10,0.087033,0,0.184067,0,0,12,23222,31833,91000,1310
1,0,1,259,3,0,1,18,0,2,0.0547988,2,0,0,2,22,8035,86118,38760,890
3,0,4,124,0,0,10,1,0,2,0.0423529,0,0,0,0,0,11699,9500,17000,970
4,0,3,236,2,0,1,28,0,2,2.4955,0,0,0,6,40,17951,16992,24000,690
0,0,2,113,2,0,2,1,0,0,11.0133,1,0,0,0,0,3854,0,4500,750
2,0,3,210,0,0,6,0,0,3,0.024,1,0.74,0,0,0,777,101254,25000,1370
7,0,0,60,0,0,6,1,2,6,0.408,0,0.888483,0,8,9,18994,33141,35000,970
11,0,0,296,11,0,1,4,0,12,0.72518,1,0.612414,0,2,6,87274,88956,45000,1600
0,0,0,86,0,0,10,0,0,3,0.0168,0,0.256933,0,0,0,1927,7500,50000,2570
1,0,2,185,17,0,0,0,0,1,0.0198,0,0,0,0,0,9742,9996,120000,1200
8,1,0,185,5,0,2,0,0,12,0.143989,1,0.439,0,0,0,35808,37239,27000,1960
5,0,0,12,0,0,9,0,0,4,0,0,0,0,0,0,8250,8250,15000,2640
0,1,0,252,1,1,2,10,0,1,0,10,0,0,3,11,0,0,32427,140
3,0,1,138,1,0,3,3,0,3,0.18075,0,1.323,0,11,13,15239,16469,32000,600
2,0,6,253,0,0,9,2,0,8,0.103842,2,0,0,1,13,12889,31206,72000,640
8,0,0,245,17,0,0,0,0,12,0.331015,1,0.421518,0,0,0,68871,110253,65000,2220
15,0,1,235,0,0,7,6,1,19,3.53766,0,0.200877,0,10,22,155621,159471,26000,1250
3,0,0,40,0,0,13,0,0,2,0.0519737,0,0.680444,0,0,0,3062,4500,18240,2520
2,0,0,84,0,0,8,0,0,2,0.42,0,0.265781,0,0,0,160,602,2000,2180
15,0,0,50,1,0,1,0,0,17,0.636,0,0.516999,0,0,0,26402,32383,15000,1700
1,0,2,169,0,0,19,1,0,0,0.141767,0,0,0,0,0,508,0,43000,240
1,0,2,24,0,0,8,0,0,1,0.025,0,0.664,0,0,0,332,500,12000,1340
9,0,2,241,2,0,0,0,0,6,1.021,1,0.115211,0,0,0,19100,22729,60000,1960
2,0,0,89,2,0,0,0,0,2,0.453,0,0.947692,0,0,0,24116,27288,16000,1900
6,0,0,137,2,0,1,0,0,5,0.0700389,0,0.260853,0,0,1,21439,41957,77100,2570
8,0,2,207,4,0,0,0,0,9,0.133429,0,0.272217,0,0,0,5362,13150,42000,1940
0,0,0,181,0,0,7,18,0,2,10.2358,0,0,0,6,18,11627,5000,10400,380
11,0,0,89,6,0,0,0,0,4,0.190667,0,0.341792,0,0,0,39033,48918,45000,2620
2,0,3,38,0,0,19,0,0,2,0.54,0,0,0,0,0,7890,7693,1800,1220
3,0,1,161,6,0,3,2,0,0,1.311,0,0,0,0,0,8342,0,12000,400
2,0,0,64,2,0,5,0,0,2,0.03,0,0.75,0,0,0,2100,2800,10000,1280
3,0,0,268,0,0,9,0,0,7,0.433,0,0.128884,0,0,0,19971,42823,12000,2490
2,0,1,214,0,0,14,0,0,3,0.0726857,0,0.801183,0,0,0,7451,9300,35000,1870
8,0,0,74,1,0,0,0,0,19,0.8366,0,0.877813,0,0,0,133385,119599,24000,2210
1,0,1,28,1,0,0,1,0,0,0.0834,0,0,0,0,0,139,0,20000,130
4,0,1,368,3,0,1,2,0,1,0.658857,2,0.892,0,0,0,1437,250,21000,880
7,0,2,84,4,0,3,0,1,18,0.421795,1,0.479093,0,2,4,93656,109525,55000,1880
1,0,1,183,0,1,11,0,0,1,0.148673,5,0,0,0,0,23777,25937,45684,1250
10,0,1,102,0,1,15,14,0,5,2.43792,2,1.202,0,9,14,34915,21029,25000,360
3,0,0,160,0,0,null,0,0,20,0.00273536,1,0.685056,0,0,0,93439,106452,6336800,2400
5,0,0,74,1,0,5,0,0,5,0.153857,0,0.443902,0,0,0,17990,22546,28000,2490
6,0,0,103,2,0,1,0,0,17,0.20208,0,0.530588,0,0,0,73051,69542,25000,2260
6,0,5,88,0,0,9,2,1,7,0.0307688,0,1.2475,0,4,7,17037,16932,80000,850
8,0,0,136,6,0,2,0,0,9,0.203571,0,0.742585,0,0,0,44535,55030,56000,1670
3,0,0,146,2,0,0,0,0,21,0.370913,0,0.938531,0,0,0,150857,127812,90000,2470
4,0,1,243,4,0,0,0,0,4,1.96128,1,0.942,0,0,0,9923,2000,50000,1350
1,0,0,52,6,0,0,0,0,2,0.0252,0,1.01333,0,0,6,715,829,30000,710
3,0,0,85,1,0,0,4,0,1,0.1416,0,1.0225,0,0,8,861,400,40000,700
5,0,0,85,0,0,null,0,0,11,0.3765,0,0.592881,0,0,0,14800,26851,16000,2400
4,0,0,49,1,0,2,4,0,2,1.0488,0,0.793333,0,1,4,4794,4095,10000,1060
4,0,3,50,2,0,4,3,1,5,0.18406,0,1.586,0,8,9,13935,13922,28005,440
1,0,2,58,3,0,1,1,0,1,0.54023,0,0,0,0,1,12527,11463,30000,790
3,0,4,377,2,2,2,0,0,3,2.46028,3,0,0,0,0,23510,20082,43000,970
1,0,3,154,0,0,12,2,0,1,1.52496,0,0.795385,0,0,0,3660,650,25000,840
4,0,1,58,3,0,1,0,0,6,0.186058,0,0.94,0,0,1,17580,17658,26000,1270
1,0,1,257,0,0,8,0,0,1,1.14851,0,0.948,0,0,0,6647,1500,55000,1300
4,0,0,161,1,0,3,0,0,2,0.0488,0,0.677222,0,0,0,6095,9000,30000,2390
14,0,0,103,1,0,0,0,0,14,0.605538,0,0.922383,0,0,0,45839,49085,26000,1870
1,0,2,93,0,0,10,4,0,1,1.20768,1,0,0,3,10,3111,7634,25000,370
4,0,1,147,0,0,7,3,1,4,1.00971,1,0,0,4,10,32408,30230,14000,400
3,0,3,231,2,0,3,0,0,1,0.2414,1,1.12,0,4,4,2147,300,60000,390
5,0,1,88,3,0,0,0,0,3,0.54741,0,0,0,6,6,48353,47453,30000,500
4,1,3,130,2,0,1,0,0,7,0.28323,4,0.486,0,0,0,18125,18280,20000,1770
3,0,1,230,2,0,0,1,1,2,0.1266,0,1.1525,0,1,1,12978,15506,40000,370
3,0,0,62,0,0,null,0,0,6,1.1625,0,0,0,0,0,31279,31279,8000,2450
0,0,3,89,2,0,3,26,0,2,0.3405,0,0,0,2,38,40092,46330,40000,740
2,0,0,129,1,0,2,2,0,3,0.36576,0,0,0,2,2,30492,32251,25000,470
18,0,2,211,0,0,7,6,5,16,0.775846,1,1.13585,0,12,18,18380,24456,26000,700
1,0,1,102,0,1,19,1,0,0,1.044,1,0,0,0,0,696,0,8000,170
0,0,0,103,3,0,0,0,0,1,0.1275,1,0,0,0,0,9684,15634,24000,1470
4,0,0,90,0,0,17,3,1,7,0.1848,0,0.763077,0,5,17,29866,35614,45000,960
0,0,3,165,6,0,3,0,0,2,4.89545,7,0,0,0,0,6427,3000,22000,360
11,0,0,248,0,1,6,1,0,25,0.299495,4,0.981898,0,0,1,164856,182488,95000,1690
2,0,5,85,6,0,1,9,0,9,1.04247,0,0.973333,0,0,20,37285,38220,45000,1050
1,0,3,142,3,0,2,6,0,1,0.749894,0,0,0,1,12,4561,5305,17000,840
12,0,0,110,3,0,1,0,0,30,0.646821,0,0.496462,0,0,0,284958,293870,70000,2080
3,0,2,170,0,0,15,17,0,6,3.54444,0,0,0,0,20,30815,20232,27000,1030
0,0,3,106,0,0,null,21,0,5,1.226,0,1.16231,0,9,41,15431,44185,30000,650
1,0,0,111,2,0,3,0,1,2,0.2008,0,1.2525,0,3,8,1427,800,30000,0
4,0,0,185,1,0,3,0,0,8,0.464029,0,0.531375,0,0,0,343602,356286,71230,2900
1,0,0,60,0,0,8,0,0,3,0.1938,0,0.957913,0,0,0,34852,37954,40000,2430
4,0,0,103,1,0,3,0,0,13,0.2679,0,0.747676,0,0,0,70897,97656,106000,2260
8,0,0,29,0,0,6,0,0,8,0.580303,0,0.839444,0,0,0,50001,54881,20912,2050
0,0,3,213,0,0,null,4,0,2,1.09185,0,0,0,6,6,15124,3750,26630,180
5,0,1,139,0,0,17,0,1,4,0.178,1,0.682,0,1,1,21712,41141,60000,1420
4,0,2,283,1,0,3,0,1,8,1.134,0,1.24333,0,1,1,25276,17886,32000,1260
3,0,0,115,2,0,4,2,0,9,0.202192,0,0.601167,0,3,15,172631,194024,36500,1430
0,0,0,155,0,0,10,19,0,1,2.1696,0,0,0,3,19,23795,19221,2500,480
16,0,2,110,9,0,0,0,0,15,0.0711,1,0.578776,0,0,0,20770,22400,40000,1730
5,0,0,101,3,0,1,0,0,16,0.209133,0,0.948947,0,0,0,78008,84431,43600,2380
5,0,9,177,1,0,4,3,0,5,0.58127,1,0.984,0,0,5,108889,108258,46000,1360
1,0,2,244,0,0,null,0,1,1,0.01,0,1.25667,0,1,1,377,300,30000,30
1,0,0,16,2,0,0,0,0,1,0,0,0,0,0,0,6250,6250,12428,2030
2,0,1,153,0,0,7,18,1,12,0.11344,0,0,0,2,32,36691,41066,75000,1090
1,0,7,126,1,0,0,0,0,3,0.81,0,0.0669822,0,0,0,51433,43413,30000,1210
7,0,0,149,1,0,4,0,0,9,0.0843429,0,0.697879,0,0,0,8636,8829,35000,1610
1,0,0,74,0,0,19,2,0,0,2.88384,0,0,0,0,7,11263,0,25000,880
5,0,0,7,1,0,5,0,0,4,0.0942857,0,0.696667,0,0,0,2318,2500,7000,1910
3,0,0,40,2,0,4,0,0,3,0.026087,0,1.00937,0,0,0,1615,1600,46000,1570
8,0,1,32,1,0,0,2,2,5,0.450777,0,1.11034,0,10,14,28941,29762,19300,640
1,0,1,210,9,0,2,0,0,1,0.102632,0,0,0,0,0,17520,17520,38000,1130
21,0,0,107,2,0,0,0,1,9,0.0727385,0,0,0,1,1,15329,17310,65000,1160
12,0,0,151,1,0,1,0,3,10,0.362467,1,0.962826,0,3,3,34963,37634,40000,1450
1,0,4,175,0,0,null,0,0,1,0.04125,1,0,0,0,0,110,330,16000,960
1,0,1,25,0,0,14,0,0,0,0.0807692,0,0,0,2,3,537,0,20800,440
5,0,0,180,2,0,0,3,0,4,0.290211,0,0.34055,0,6,11,6043,5450,38000,720
9,0,0,139,10,0,0,0,0,8,0.186,0,0.237312,0,0,0,13239,21153,30000,2080
3,0,0,40,1,0,3,0,0,3,0.352062,0,0.972143,0,0,0,28259,29077,24000,2110
3,0,7,52,1,0,1,10,0,10,3.30259,0,0.893333,0,0,9,47935,34966,37258,1010
1,0,1,91,3,0,1,0,0,1,0.0075,0,0.39,0,0,0,117,300,40000,1090
23,0,2,71,2,0,3,2,0,3,0.1116,0,0.998,0,0,3,14196,15351,30000,1110
8,0,0,147,0,0,8,0,0,16,1.89043,0,0.389149,0,0,0,87748,130514,43000,2270
2,0,1,211,3,0,3,0,1,8,0.3789,0,0.852222,0,5,20,58184,66663,53000,1120
4,0,0,98,0,0,13,0,0,9,0.105053,0,0.606058,0,0,0,25592,31390,17000,2790
1,0,1,270,1,0,2,0,0,1,0.0102857,1,0.98,0,0,0,294,300,35000,530
4,0,0,142,3,0,2,0,0,8,0.174933,0,0.218571,0,0,0,56514,55933,45000,2530
8,0,0,106,3,0,2,0,0,6,0.229875,0,0.56518,0,0,0,17557,26356,32000,2520
6,0,0,162,0,0,10,1,0,11,0.373053,0,0.78126,0,3,3,264834,286860,57000,2080
3,0,3,257,1,0,5,1,0,4,0.211148,2,0,0,0,0,7132,7605,40000,780
1,0,1,99,0,0,8,0,0,1,0.967,0,0.87125,0,0,0,3573,800,36000,1060
5,0,0,178,2,0,0,0,3,7,0.147414,1,1.00302,0,3,17,48069,50960,108000,660
2,0,0,232,0,0,11,0,0,18,0.384731,0,0.628795,0,0,0,233330,273203,55000,2540
10,0,1,277,3,0,0,0,0,7,0.134769,0,0.933735,0,0,0,22900,23906,39000,1500
1,0,1,119,1,0,3,0,0,1,0.00545455,0,0.85,0,0,1,170,200,55000,1230
0,0,0,255,1,0,5,0,0,1,0.01485,0,0,0,0,11,5346,10000,80000,1300
2,0,0,362,1,0,3,0,0,16,0.211452,0,0.796906,0,0,0,113177,201998,62000,2610
6,0,5,167,1,0,5,0,0,8,0.17112,0,0.17488,0,5,7,40227,52338,50000,1250
2,0,0,351,0,0,null,2,0,4,21.7183,0,0,0,0,0,136380,110566,21000,1730
3,0,1,99,4,0,1,3,0,20,0.53799,0,0.569474,0,1,6,52472,41533,20000,1500
9,0,4,179,2,0,1,4,0,5,5.34733,3,0,0,3,10,78642,69625,18000,820
3,0,3,221,0,0,12,2,0,1,0.542143,0,0,0,0,1,9769,9206,28000,140
8,0,1,105,0,0,7,2,0,15,3.04145,0,0.898508,0,0,0,38813,31669,22000,1270
10,0,1,209,0,0,7,0,0,25,0.401542,0,0.495122,0,0,0,87270,90277,36000,1570
7,0,2,320,5,0,2,0,0,7,0.03465,1,0.720638,0,1,2,5223,6766,80000,1280
4,0,1,188,1,0,1,0,0,3,0.864571,0,1.016,0,0,1,3329,1975,21000,1300
0,0,6,136,1,0,2,9,0,3,3.4817,0,0.528,0,1,10,36812,31637,30000,1130
4,0,0,58,3,0,0,1,0,3,0.0950769,0,0,0,0,0,6573,6533,65000,1300
